file,keep,category,matched_class,foods,note
orig_p_1779343520939_84.jpg,DROP,ood,none,채썬 채소 곁들인 육회(생 소고기),육회는 59클래스에 없음(OOD)
orig_p_1779343523276_96.jpg,DROP,scene_nonfood,none,"생소고기(마블링), 생채소(애호박·가지·새송이버섯·꽈리고추)",불판에 올리기 전 생고기 모둠 - 조리 전 생재료라 학습 부적합
orig_p_1779343545129_5.jpg,KEEP,single_in,savory-pancake,"해물파전(메인), 뒤쪽 모둠전·소스","부추·새우 들어간 전이 메인 1접시로 뚜렷, 뒤 곁들이는 무시"
orig_p_1779343545242_13.jpg,DROP,ood,none,"계란말이(마요 드리즐), 케첩·방울토마토",계란말이는 음식이나 59클래스에 없음
orig_p_1779343546465_23.jpg,KEEP,single_in,barbecue-ribs,"소갈비구이(메인), 파무침·절임무 곁들이",뼈 붙은 양념 소갈비구이가 단일 메인으로 뚜렷
orig_p_1779343546942_31.jpg,DROP,multi,none,"전골, 모둠전, 순대, 편육, 떡볶이무침, 오뎅탕 등 한상",여러 메인 접시가 한 상에 차려진 풀세트 - 단일 아님
orig_p_1779343547016_36.jpg,KEEP,single_in,savory-pancake,"해물파전(메인), 옆 간장종지",부추·새우·홍합 들어간 해물전이 단일 메인으로 뚜렷
orig_p_1779343549905_42.jpg,KEEP,single_in,savory-pancake,"전·부침개(육전/빈대떡류) 한 접시, 곁들이 무절임·양파절임","메인이 전·부침개 한 접시로 뚜렷, 나머지는 곁들이 반찬"
orig_p_1779343549923_43.jpg,KEEP,single_in,savory-pancake,감자전/녹두전(부침개) 여러 장 한 접시,"같은 음식(전) 한 접시, 전·부침개 단일 메인"
orig_p_1779343549969_46.jpg,DROP,borderline_dropped,none,"매콤한 닭(또는 오징어) 무침/볶음, 곁들이 소면",닭/오징어 매콤무침으로 59에 정확히 맞는 단일 클래스 애매
orig_p_1779343550004_48.jpg,KEEP,single_in,hot-pot,불고기전골(소고기·당면·버섯·야채 자작국물),국물 자작한 전골 단일 메인 = hot-pot
orig_p_1779343550379_52.jpg,DROP,ood,none,"제육볶음(매콤 돼지볶음), 곁들이 두부",제육볶음은 59클래스에 해당 항목 없음
orig_p_1779343550449_55.jpg,DROP,scene_nonfood,none,"해물파전, 막걸리잔, 휴대폰·사람 팔 등 야외 테이블 장면",음식보다 사람 팔·폰·술잔 등 장면 요소 많음
orig_p_1779343557695_67.jpg,KEEP,single_in,savory-pancake,"전(부침개) 2장, 청양고추·홍고추 고명","흰 접시에 전 한 종류만, 메인 단일 뚜렷"
orig_p_1779343573090_71.jpg,DROP,scene_nonfood,none,"다 먹은 빈 접시·그릇, 오렌지 한 조각, 김치, 빈 잔","식사 끝난 잔반·빈그릇 위주, 뚜렷한 메인 없음"
orig_p_1779343573133_74.jpg,KEEP,single_in,hot-pot,라면사리·돼지고기·부추 넣은 전골(샤브/전골식 국물요리),"금속 전골냄비에 고기+채소+사리 한 그릇, 메인 단일"
orig_p_1779343573208_80.jpg,KEEP,single_in,fried-food-platter,"둥근 크로켓·튀김 여러 개, 소스 2종","신문지 위 튀김 모둠 한 종류, 곁들이 소스만, 단일 메인"
orig_p_1779343583413_82.jpg,DROP,multi,none,"전골(국물요리), 막걸리잔, 전(부침개), 깍두기","전골+전+잔 등 한상 차림, 서로 다른 메인 2접시 이상"
orig_p_1779343583476_87.jpg,KEEP,single_in,savory-pancake,"전(부침개) 1장, 양념장·고추 고명","긴 접시에 전 한 장만, 메인 단일 뚜렷"
orig_p_1779343599164_9.jpg,DROP,multi,none,"잡채, 샐러드, 소세지전, 소고기무침, 김치, 명란젓, 여러 밑반찬 한상","여러 메인(잡채·전·무침 등)+밑반찬 한상차림, 단일 메인 아님"
orig_p_1779343599230_13.jpg,KEEP,single_in,doenjang-jjigae,된장찌개(소고기·채소·뚝배기),"뚝배기 된장찌개 단일 메인 뚜렷, 59클래스 일치"
orig_p_1779343599313_19.jpg,DROP,scene_nonfood,none,불판 위 굽는 소고기(조리중),"숯불 위에서 굽는 중인 조리 장면, 완성 플레이팅 아님"
orig_p_1779343601356_21.jpg,DROP,scene_nonfood,none,불판 고기구이 한상(고기·밥·여러 반찬),"불판 조리중 + 다수 반찬 깔린 식탁 장면, 단일 메인 아님"
orig_p_1779343601485_29.jpg,DROP,scene_nonfood,none,생소고기 슬라이스 + 양념장(날고기),"굽기 전 생고기, 완성 음식 아니고 59클래스에도 없음"
orig_p_1779343602084_34.jpg,DROP,borderline_dropped,grilled-beef,호일 위 구운 소고기 + 양파,"호일째 조리/서빙된 구운 소고기 클로즈업, 플레이팅 애매해 드랍"
orig_p_1779343602101_35.jpg,DROP,scene_nonfood,none,포장된 생소고기(마블링) 한 덩이,조리 전 포장 생고기 — 완성 요리 아님
orig_p_1779343604254_41.jpg,DROP,scene_nonfood,none,포장된 생소고기 여러 접시,조리 전 생고기 여러 트레이 — 비완성·복수
orig_p_1779343609096_51.jpg,DROP,scene_nonfood,none,"불판 위 생소고기, 마늘절임",불판 위 굽기 전 생고기 — 조리중 장면
orig_p_1779343609231_56.jpg,DROP,scene_nonfood,none,"불판 위 구워지는 소고기, 마늘",불판에서 굽는 중 — 조리중·불판 장면
orig_p_1779343609264_57.jpg,DROP,scene_nonfood,none,불판 위 구운 소고기 한 덩이,불판 위 굽는 중 고기 — 접시 플레이팅 아님(조리중)
orig_p_1779343609348_60.jpg,DROP,multi,none,불판·반찬(김치·계란말이·잡채·죽 등)·생고기 한상,불판 세팅 한상차림 다접시 — 메인 단일 아님
orig_p_1779343612120_64.jpg,DROP,scene_nonfood,none,포장된 한우 생고기(모듬구이용),"조리 전 포장 생고기를 손에 든 마트 장면, 음식 아님"
orig_p_1779343612154_66.jpg,DROP,multi,none,"곰탕/설렁탕, 우설구이(뒤편), 쌈채소",국물(맑은국)과 뒤편 고기구이 접시 등 여러 요소+증기로 메인 단일 불명확
orig_p_1779343612171_67.jpg,DROP,scene_nonfood,none,숯불에 굽는 소고기,"집게로 집은 고기를 숯불판에서 굽는 조리중 장면, 플레이팅 아님"
orig_p_1779343612190_68.jpg,DROP,scene_nonfood,none,숯불에 올린 생/굽는 소고기,"불판 위 생고기·굽는중 조리 장면, 완성 접시 아님"
orig_p_1779343614695_71.jpg,DROP,ood,none,육회(콩나물·상추·무생채 위),육회비빔(생고기) 그릇으로 59클래스에 없는 음식
orig_p_1779343616798_85.jpg,DROP,scene_nonfood,none,접시에 담긴 한우 생고기 슬라이스,"구이 전 생고기 두 접시, 조리 전 생재료라 학습용 아님"
orig_p_1779343616843_87.jpg,DROP,scene_nonfood,none,불판 위 생소고기 2점(굽기 전),"불판에 올린 생고기 굽는 중 — 조리중 장면, 완성 접시 아님"
orig_p_1779343616917_90.jpg,DROP,scene_nonfood,none,정육 진열대 포장 생소고기 여러 팩,마트 진열대 포장육 — 음식 아닌 식재료 장면
orig_p_1779343664674_95.jpg,DROP,multi,none,맑은 무국(전골냄비)·생소고기·각종 반찬 한상,"생고기+국+여러 반찬 한상, 메인 단일 아님"
orig_p_1779343664689_96.jpg,DROP,multi,none,불판 생소고기·은박지 구이·육사시미·국·여러 반찬 한상,"불판 생고기+육회+국+반찬 다수 한상차림, 조리중·다중메인"
orig_p_1779343664715_98.jpg,DROP,scene_nonfood,none,집게에 집은 구운 소고기 한 점(와사비),고기 한 점 클로즈업·배경 흐림 — 접시 단일메인 장면 아님
orig_p_1779343664749_100.jpg,DROP,scene_nonfood,none,불판 위 굽는 소고기 여러 점,"불판에서 굽는 중 장면 — 완성 접시 아님, 조리중"
orig_p_1779343699556_11.jpg,KEEP,single_in,fried-rice,"새우볶음밥(한 접시), 곁들이 소스·단무지·망고","새우볶음밥 단일 메인 한 접시, 곁들이뿐이라 fried-rice 매칭"
orig_p_1779343699982_23.jpg,KEEP,single_in,rice-noodle-soup,"소고기 쌀국수 한 그릇, 곁들이 꽈배기·소스","쌀국수+소고기 단일 그릇, rice-noodle-soup 매칭"
orig_p_1779343700002_24.jpg,KEEP,single_in,rice-noodle-soup,소고기 쌀국수 한 그릇(클로즈업),"쌀국수 단일 그릇 클로즈업, rice-noodle-soup 매칭"
orig_p_1779343701489_32.jpg,DROP,ood,none,"볶음국수(팟타이류, 숙주·면·새우)",한 접시 메인이나 팟타이/숙주볶음면은 59클래스에 정확 매칭 없음
orig_p_1779343701508_33.jpg,KEEP,single_in,fried-rice,"새우볶음밥 한 접시, 곁들이 소스·단무지·망고","새우볶음밥 단일 메인, 곁들이만 추가라 fried-rice 매칭"
orig_p_1779343701574_36.jpg,KEEP,single_in,fried-rice,양념 볶음밥(나시고렝/김치볶음밥 계열)+계란프라이,"볶음밥 단일 메인, 계란프라이는 토핑으로 fried-rice 매칭"
orig_p_1779343701674_40.jpg,DROP,ood,none,"공심채 볶음(베트남식 모닝글로리 볶음), 곁들임 소스·피클",베트남식 채소(모닝글로리) 볶음 - 59클래스에 없는 음식
orig_p_1779343704485_44.jpg,DROP,multi,none,"숙주 볶음면(팟타이류), 볶음밥, 스프링롤",서로 다른 메인 2접시(볶음면+볶음밥) 이상 - 한상 구성
orig_p_1779343707237_57.jpg,DROP,borderline_dropped,none,"베트남 반쎄오(부침개류), 상추·허브·땅콩소스","베트남식 반쎄오 - 전·부침개와 유사하나 베트남 크레페로 애매, 사람 손도 잡힘"
orig_p_1779343707258_58.jpg,DROP,borderline_dropped,none,"베트남 반쎄오(부침개류), 피클·땅콩소스",베트남식 반쎄오 크레페 - 전·부침개와 유사하나 한식 전과 다른 베트남 음식으로 애매
orig_p_1779343707929_65.jpg,DROP,borderline_dropped,none,"튀긴 크로켓/패티(고로케류), 칠리소스·무절임",튀긴 크로켓/패티류 - 돈가스로 단정 어렵고 클로즈업 애매
orig_p_1779343707995_68.jpg,DROP,ood,none,"숙주 볶음면(팟타이/베트남식), 땅콩·레몬",베트남식 숙주 볶음면 클로즈업 - 59클래스에 없는 음식
orig_p_1779343708014_69.jpg,KEEP,single_in,japanese-ramen,"국수 국물요리(쌀국수/라멘풍)에 숙주·차슈, 위에 구운 돼지고기 슬라이스","면+국물 단일 그릇이 메인, 바미루 위 구운고기는 가니쉬 → 라멘류 단일"
orig_p_1779343712933_71.jpg,DROP,multi,none,"팟타이(볶음국수), 국수국물, 빵, 후라이드/튀김, 음료 한상",서로 다른 메인 여러 접시 한상차림
orig_p_1779343712967_73.jpg,DROP,multi,none,"쌀국수면+짜조(스프링롤)+구운돼지+쌈채소 접시, 아래 쌀국수 국물 그릇",분짜류 접시와 쌀국수 국물 등 메인 2접시+
orig_p_1779343714475_83.jpg,KEEP,single_in,fried-rice,파인애플 새우 볶음밥(파인애플 보트),볶음밥 단일 메인 뚜렷
orig_p_1779343714531_86.jpg,KEEP,single_in,japanese-ramen,"국수 국물요리(쌀국수/라멘풍) 숙주·튀긴양파, 위에 구운 돼지꼬치","면+국물 단일 그릇 메인, 바미루 위 꼬치는 가니쉬 → 라멘류 단일"
orig_p_1779343714585_89.jpg,KEEP,single_in,rice-noodle-soup,"소고기 쌀국수(슬라이스 양지·힘줄·숙주·고수), 단무지 곁들임","쌀국수(쌀면 국물) 단일 그릇 메인, 단무지는 곁들이 무시"
orig_p_1779343717084_92.jpg,DROP,scene_nonfood,none,쌀국수(PHO) 메뉴판 사진,실제 음식이 아니라 코팅된 쌀국수 메뉴판/인쇄물 페이지
orig_p_1779343937156_4.jpg,KEEP,single_in,cold-noodles,빨간 육수 냉면(고기·계란·오이),"한 그릇 물냉면 단일 메인, 59클래스 cold-noodles 일치"
orig_p_1779343937220_9.jpg,DROP,multi,none,물냉면 큰그릇 + 별도 빨간냉면 작은그릇 + 김치,서로 다른 냉면 2그릇이 함께 찍혀 메인 단일 아님
orig_p_1779343937321_16.jpg,KEEP,single_in,cold-noodles,빨간 양념 비빔국수/비빔냉면(계란·오이),"한 그릇 빨간 비빔냉면 단일 메인, cold-noodles로 분류"
orig_p_1779343937410_23.jpg,KEEP,single_in,cold-noodles,맑은 육수 물냉면(돼지고기 편육·계란),"한 그릇 물냉면 단일 메인, cold-noodles 일치"
orig_p_1779343939153_35.jpg,KEEP,single_in,cold-noodles,빨간 비빔냉면(계란·오이·무채),"한 그릇 빨간 냉면 단일 메인, cold-noodles로 분류"
orig_p_1779343939224_38.jpg,DROP,multi,none,"찐만두(찜기), 물냉면, 비빔냉면",찐만두 한 접시와 냉면 두 그릇이 함께 있는 한상 — 메인 다수
orig_p_1779343939410_45.jpg,KEEP,single_in,cold-noodles,"비빔냉면(달걀·오이·무채), 김치","빨간 비빔냉면 한 그릇이 유일 메인, 곁들이 김치만"
orig_p_1779343949926_71.jpg,KEEP,single_in,cold-noodles,"물냉면(빨간국물·달걀·오이), 면 반찬 2종","큰 냉면 한 그릇이 뚜렷한 메인, 작은 곁들이 면접시만"
orig_p_1779343950083_80.jpg,KEEP,single_in,cold-noodles,비빔냉면(쫄깃한 면·빨간양념·달걀),"빨간 비빔냉면 한 그릇 클로즈업, 단일 메인"
orig_p_1779343950446_82.jpg,KEEP,single_in,cold-noodles,"비빔냉면(달걀·오이), 반찬 3종","큰 비빔냉면 한 그릇이 지배적 메인, 나머지는 반찬"
orig_p_1779343950499_85.jpg,DROP,multi,none,"비빔냉면, 물냉면",빨간 비빔냉면과 물냉면 두 그릇이 나란히 — 서로 다른 메인 2접시
orig_p_1779343950599_90.jpg,KEEP,single_in,cold-noodles,빨간 양념 비빔냉면(계란·무절임 고명),"스테인리스 그릇 빨간 비빔냉면 한 그릇 단일 메인, 곁들이 없음"
orig_p_1779343950946_92.jpg,DROP,multi,none,빨간 비빔냉면 한 그릇 + 물냉면 한 그릇 + 생강절임,서로 다른 냉면 2그릇 함께 차림 → multi
orig_p_1779343952042_93.jpg,DROP,scene_nonfood,none,반찬 종지 4종(어묵볶음·배추김치·햄/스팸·매운무침),메인요리 없이 곁들이 반찬 종지만 → 제외
orig_p_1779343952061_94.jpg,DROP,borderline_dropped,none,만둣국(국물에 든 큰 만두를 숟가락으로 든 클로즈업),만두 1개 클로즈업·국물요리라 단일 메인 식별 애매 → 드랍
orig_p_1779343952084_95.jpg,DROP,borderline_dropped,none,국밥/장국(당면·김·계란·고기 들어올린 클로즈업),극단 클로즈업으로 메인 불명확·구도 부적합 → 드랍
orig_p_1779343952195_100.jpg,KEEP,single_in,dim-sum,찐만두 7개(채반/찜기),"같은 찐만두 한 접시 단일 메인, dim-sum(찐만두) 매칭"
orig_p_1779344057787_2.jpg,DROP,multi,none,"피자(샐러드·새우 토핑), 새우 파스타, 콜라·스프라이트 캔",피자와 새우 파스타 등 서로 다른 메인 2접시+ 음료 한상 차림
orig_p_1779344057802_3.jpg,DROP,multi,none,"갈비/바비큐 립, 새우꼬치 샐러드, 맥주 2잔",바비큐 립과 새우꼬치 샐러드 등 서로 다른 메인 2접시+ 한상
orig_p_1779344057878_7.jpg,KEEP,single_in,pizza,"돈가스 토핑 피자(치즈 듬뿍), 피클·올리브·할라피뇨 곁들이","메인은 피자 1판 뚜렷, 작은 곁들이만 있어 단일"
orig_p_1779344059704_31.jpg,DROP,scene_nonfood,none,케이크·빵·크루아상 진열장(제과 쇼케이스),단일 접시가 아닌 베이커리 쇼케이스 장면
orig_p_1779344062339_47.jpg,DROP,multi,none,"프로슈토 파스타, 노란 리조또/볶음밥류, 크림 그라탕, 피클·올리브",파스타·리조또·그라탕 등 서로 다른 메인 3접시 한상
orig_p_1779344062359_48.jpg,DROP,multi,none,"돈가스 토핑 피자, 햄 올린 크림 파스타 한 접시",피자와 크림 파스타 등 서로 다른 메인 2접시
orig_p_1779344063332_60.jpg,KEEP,single_in,pizza,"피자(튀김커틀릿·치즈 토핑 올린 피자), 절반 먹은 상태",메인 단일 피자(토핑 변형)로 59클래스 pizza에 부합
orig_p_1779344080828_76.jpg,DROP,scene_nonfood,none,콜라(아이스 음료) 2잔,음료만 있고 음식 없음
orig_p_1779344081878_87.jpg,KEEP,single_in,pizza,"피자(튀김고기 산처럼 올린 피자), 배경에 피클·반찬 종지","메인 단일 피자, 배경 곁들이 피클은 무시하면 단일 피자"
orig_p_1779344112863_2.jpg,DROP,scene_nonfood,none,"양념 닭갈비(불판에서 조리중, 김 오름)","불판 위 조리중 장면, 닭갈비는 59클래스에도 없음"
orig_p_1779344112887_4.jpg,DROP,ood,none,"닭갈비(양배추와 볶는 중, 텍스트 오버레이)",닭갈비는 59클래스에 없음(조리중 팬)
orig_p_1779344112902_5.jpg,DROP,scene_nonfood,none,"닭고기 구이(석쇠에서 굽는 중, 열등 아래 김 오름)",석쇠 위 조리중 생/굽는 고기 장면
orig_p_1779344112952_9.jpg,KEEP,single_in,hot-pot,닭전골(닭한마리·맑은 육수에 닭고기·배추·부추·버섯·콩나물),"닭고기 전골 한 냄비, 채소는 전골 재료(곁들이 아님)이나 메인은 전골 1개로 명확"
orig_p_1779344113019_14.jpg,DROP,scene_nonfood,none,빈 불판·반찬(김·무·부추·양념)·국 한 그릇,"고기 굽기 전 빈 불판 세팅, 메인요리 없음(반찬·세팅만)"
orig_p_1779344115204_25.jpg,DROP,scene_nonfood,none,맑은 국물 그릇(내용물 식별 불가),초근접·흐림으로 메인 식별 불가
orig_p_1779344115221_26.jpg,DROP,scene_nonfood,none,굽는 중 생닭고기(불판·집게·손),"조리 중 불판 위 생/익는 고기, 사람 손·집게 보임"
orig_p_1779344115239_27.jpg,DROP,ood,none,치즈 닭갈비(빨간 닭갈비+가운데 모짜렐라 치즈),닭갈비는 음식이나 59클래스에 없음(OOD)
orig_p_1779344115272_29.jpg,KEEP,single_in,hot-pot,닭전골(닭한마리·맑은 육수에 닭고기·배추·부추·버섯·콩나물),"9번과 동일 사진, 닭 전골 한 냄비 메인 1개로 명확"
